EntryTime,EntrySpot,Expiry,Strike,Type,Direction,EntryPrice,ExitSpot,PnL
2024-07-10T14:00:00.0,557.285,2024-07-11T20:00:00.0,562.0,Call,-1,0.0005742124765604674,556.22,0.32
2024-07-11T14:00:00.0,561.88,2024-07-12T20:00:00.0,557.0,Put,-1,0.0006051114116893288,559.95,0.34
2024-07-11T14:00:00.0,561.88,2024-07-12T20:00:00.0,566.0,Call,-1,0.0006407062006122304,559.95,0.36
2024-07-12T14:00:00.0,559.3,2024-07-12T20:00:00.0,556.0,Put,-1,0.0003397103522259968,559.95,0.19
2024-07-12T14:00:00.0,559.3,2024-07-12T20:00:00.0,562.0,Call,-1,0.0002503128911138924,559.95,0.14
2024-07-15T14:00:00.0,562.0995,2024-07-16T20:00:00.0,557.0,Put,-1,0.0005870846709523848,564.57,0.33
2024-07-15T14:00:00.0,562.0995,2024-07-16T20:00:00.0,566.0,Call,-1,0.0006048751155266995,564.57,0.34
2024-07-16T14:00:00.0,563.07,2024-07-17T20:00:00.0,558.0,Put,-1,0.0005327934359848686,556.55,-1.1500000000000454
2024-07-16T14:00:00.0,563.07,2024-07-17T20:00:00.0,567.0,Call,-1,0.0006038325607828511,556.55,0.34
2024-07-17T14:00:00.0,559.32,2024-07-18T20:00:00.0,554.0,Put,-1,0.0006078809983551455,552.89,-0.7700000000000136
2024-07-17T14:00:00.0,559.32,2024-07-18T20:00:00.0,564.0,Call,-1,0.0007509118214975326,552.89,0.42
2024-07-18T14:00:00.0,558.64,2024-07-19T20:00:00.0,553.0,Put,-1,0.0006623227839037662,549.2201,-3.4098999999999977
2024-07-18T14:00:00.0,558.64,2024-07-19T20:00:00.0,564.0,Call,-1,0.0006981240154661321,549.2201,0.39
2024-07-19T14:00:00.0,552.57,2024-07-19T20:00:00.0,548.0,Put,-1,0.0004886258754546935,549.2201,0.26999999999999996
2024-07-19T14:00:00.0,552.57,2024-07-19T20:00:00.0,557.0,Call,-1,0.0004343341115152831,549.2201,0.24
2024-07-22T14:00:00.0,552.26,2024-07-23T20:00:00.0,546.0,Put,-1,0.0006518668742983377,554.11,0.36
2024-07-22T14:00:00.0,552.26,2024-07-23T20:00:00.0,558.0,Call,-1,0.0006156520479484301,554.11,0.34
2024-07-23T14:00:00.0,555.76,2024-07-24T20:00:00.0,550.0,Put,-1,0.000701741759032676,541.35,-8.259999999999977
2024-07-23T14:00:00.0,555.76,2024-07-24T20:00:00.0,561.0,Call,-1,0.00046782783935511734,541.35,0.26
2024-07-24T14:00:00.0,546.61,2024-07-25T20:00:00.0,541.0,Put,-1,0.0008598452278589853,538.18,-2.3500000000000503
2024-07-24T14:00:00.0,546.61,2024-07-25T20:00:00.0,552.0,Call,-1,0.0007500777519620935,538.18,0.41
2024-07-25T14:00:00.0,539.24,2024-07-26T20:00:00.0,532.0,Put,-1,0.0009643201542912247,544.16,0.52
2024-07-25T14:00:00.0,539.24,2024-07-26T20:00:00.0,547.0,Call,-1,0.000927230917587716,544.16,0.5
2024-07-26T14:00:00.0,543.57,2024-07-26T20:00:00.0,539.0,Put,-1,0.0007174788895634417,544.16,0.39
2024-07-26T14:00:00.0,543.57,2024-07-26T20:00:00.0,548.0,Call,-1,0.0004599223651047703,544.16,0.25
2024-07-29T14:00:00.0,547.01,2024-07-30T20:00:00.0,540.0,Put,-1,0.000895778870587375,540.84,0.49
2024-07-29T14:00:00.0,547.01,2024-07-30T20:00:00.0,553.0,Call,-1,0.0006764044533006709,540.84,0.37
2024-07-30T14:00:00.0,546.08,2024-07-31T20:00:00.0,538.0,Put,-1,0.0010804277761500146,551.37,0.59
2024-07-30T14:00:00.0,546.08,2024-07-31T20:00:00.0,554.0,Call,-1,0.0008973044242601816,551.37,0.49
2024-07-31T14:00:00.0,548.88,2024-08-01T20:00:00.0,540.0,Put,-1,0.001220667541174756,543.0,0.67
2024-07-31T14:00:00.0,548.88,2024-08-01T20:00:00.0,557.0,Call,-1,0.0009109459262498179,543.0,0.5
2024-08-01T14:00:00.0,553.55,2024-08-02T20:00:00.0,545.0,Put,-1,0.0009574564176677808,532.76,-11.71000000000001
2024-08-01T14:00:00.0,553.55,2024-08-02T20:00:00.0,561.0,Call,-1,0.000794869478818535,532.76,0.44
2024-08-02T14:00:00.0,534.27,2024-08-02T20:00:00.0,527.0,Put,-1,0.0009171392741497745,532.76,0.49
2024-08-02T14:00:00.0,534.27,2024-08-02T20:00:00.0,541.0,Call,-1,0.0009545735302375204,532.76,0.51
2024-08-05T14:00:00.0,519.8,2024-08-06T20:00:00.0,498.0,Put,-1,0.003078106964217007,521.85,1.6
2024-08-05T14:00:00.0,519.8,2024-08-06T20:00:00.0,534.0,Call,-1,0.0009619084263178146,521.85,0.5
2024-08-06T14:00:00.0,521.5699,2024-08-07T20:00:00.0,509.0,Put,-1,0.0017639054707719907,518.47,0.92
2024-08-06T14:00:00.0,521.5699,2024-08-07T20:00:00.0,532.0,Call,-1,0.0013612748741827318,518.47,0.71
2024-08-07T14:00:00.0,531.49,2024-08-08T20:00:00.0,521.0,Put,-1,0.0014299422378596023,531.77,0.76
2024-08-07T14:00:00.0,531.49,2024-08-08T20:00:00.0,539.0,Call,-1,0.0010536416489491808,531.77,0.56
2024-08-08T14:00:00.0,525.38,2024-08-09T20:00:00.0,513.0,Put,-1,0.0017320796375956452,532.89,0.91
2024-08-08T14:00:00.0,525.38,2024-08-09T20:00:00.0,535.0,Call,-1,0.001218165898968366,532.89,0.6400000000000001
2024-08-09T14:00:00.0,528.95,2024-08-09T20:00:00.0,522.0,Put,-1,0.0010776065790717457,532.89,0.57
2024-08-09T14:00:00.0,528.95,2024-08-09T20:00:00.0,535.0,Call,-1,0.0007562151432082428,532.89,0.4
2024-08-12T14:00:00.0,531.385,2024-08-13T20:00:00.0,523.0,Put,-1,0.0012232185703397725,541.74,0.65
2024-08-12T14:00:00.0,531.385,2024-08-13T20:00:00.0,538.0,Call,-1,0.0010350310979798075,541.74,-3.1900000000000093
2024-08-13T14:00:00.0,537.57,2024-08-14T20:00:00.0,529.0,Put,-1,0.0015625871979463137,543.93,0.84
2024-08-13T14:00:00.0,537.57,2024-08-14T20:00:00.0,544.0,Call,-1,0.0010975314842718157,543.93,0.59
2024-08-14T14:00:00.0,541.43,2024-08-15T20:00:00.0,533.0,Put,-1,0.0011266461038361376,553.02,0.61
2024-08-14T14:00:00.0,541.43,2024-08-15T20:00:00.0,548.0,Call,-1,0.0007941931551631791,553.02,-4.589999999999982
2024-08-15T14:00:00.0,549.99,2024-08-16T20:00:00.0,543.0,Put,-1,0.0008727431407843779,554.28,0.48000000000000004
2024-08-15T14:00:00.0,549.99,2024-08-16T20:00:00.0,555.0,Call,-1,0.0008363788432516955,554.28,0.46
2024-08-16T14:00:00.0,552.87,2024-08-16T20:00:00.0,548.0,Put,-1,0.0004883607357968419,554.28,0.27
2024-08-16T14:00:00.0,552.87,2024-08-16T20:00:00.0,556.0,Call,-1,0.0005426230397742688,554.28,0.3
2024-08-19T14:00:00.0,555.19,2024-08-20T20:00:00.0,550.0,Put,-1,0.000630414812946919,558.78,0.35000000000000003
2024-08-19T14:00:00.0,555.19,2024-08-20T20:00:00.0,559.0,Call,-1,0.0006124029611484356,558.78,0.34
2024-08-20T14:00:00.0,560.71,2024-08-21T20:00:00.0,555.0,Put,-1,0.0006420431238964884,560.83,0.36
2024-08-20T14:00:00.0,560.71,2024-08-21T20:00:00.0,565.0,Call,-1,0.00046369781170301936,560.83,0.26
2024-08-21T14:00:00.0,560.595,2024-08-22T20:00:00.0,554.0,Put,-1,0.0007492039707810451,556.18,0.42
2024-08-21T14:00:00.0,560.595,2024-08-22T20:00:00.0,566.0,Call,-1,0.000481631124073529,556.18,0.27
2024-08-22T14:00:00.0,562.295,2024-08-23T20:00:00.0,555.0,Put,-1,0.0008892129576112184,561.97,0.5
2024-08-22T14:00:00.0,562.295,2024-08-23T20:00:00.0,568.0,Call,-1,0.0007647231435456478,561.97,0.43
2024-08-23T14:00:00.0,561.0,2024-08-23T20:00:00.0,555.0,Put,-1,0.0005882352941176471,561.97,0.33
2024-08-23T14:00:00.0,561.0,2024-08-23T20:00:00.0,565.0,Call,-1,0.000516934046345811,561.97,0.29
2024-08-26T14:00:00.0,562.98,2024-08-27T20:00:00.0,558.0,Put,-1,0.0007105048136701127,561.58,0.4
2024-08-26T14:00:00.0,562.98,2024-08-27T20:00:00.0,567.0,Call,-1,0.0006394543323031013,561.58,0.36
2024-08-27T14:00:00.0,559.832,2024-08-28T20:00:00.0,553.0,Put,-1,0.0009467125852041327,557.73,0.53
2024-08-27T14:00:00.0,559.832,2024-08-28T20:00:00.0,567.0,Call,-1,0.0006966375626973807,557.73,0.39
2024-08-28T14:00:00.0,560.8,2024-08-29T20:00:00.0,554.0,Put,-1,0.000891583452211127,558.69,0.5
2024-08-28T14:00:00.0,560.8,2024-08-29T20:00:00.0,567.0,Call,-1,0.0009272467902995722,558.69,0.52
2024-08-29T14:00:00.0,561.6407,2024-08-30T20:00:00.0,556.0,Put,-1,0.0008368339402753396,563.25,0.47
2024-08-29T14:00:00.0,561.6407,2024-08-30T20:00:00.0,567.0,Call,-1,0.0006409791882960048,563.25,0.36
2024-08-30T14:00:00.0,562.07,2024-08-30T20:00:00.0,558.0,Put,-1,0.0004447844574519188,563.25,0.25
2024-08-30T14:00:00.0,562.07,2024-08-30T20:00:00.0,565.0,Call,-1,0.000426993079153842,563.25,0.24
2024-09-03T14:00:00.0,558.45,2024-09-04T20:00:00.0,552.0,Put,-1,0.00059092130002686,550.81,-0.8600000000000545
2024-09-03T14:00:00.0,558.45,2024-09-04T20:00:00.0,564.0,Call,-1,0.00068045483033396,550.81,0.38
2024-09-04T14:00:00.0,550.4346,2024-09-05T20:00:00.0,542.0,Put,-1,0.0008175358162441096,549.65,0.45
2024-09-04T14:00:00.0,550.4346,2024-09-05T20:00:00.0,558.0,Call,-1,0.0007266985033280974,549.65,0.4
2024-09-05T14:00:00.0,552.75,2024-09-06T20:00:00.0,544.0,Put,-1,0.0013749434644957034,539.87,-3.3699999999999957
2024-09-05T14:00:00.0,552.75,2024-09-06T20:00:00.0,561.0,Call,-1,0.0008683853459972862,539.87,0.48
2024-09-06T14:00:00.0,547.65,2024-09-06T20:00:00.0,541.0,Put,-1,0.0007486533369853008,539.87,-0.7199999999999955
2024-09-06T14:00:00.0,547.65,2024-09-06T20:00:00.0,553.0,Call,-1,0.00060257463708573,539.87,0.33
2024-09-09T14:00:00.0,545.32,2024-09-10T20:00:00.0,538.0,Put,-1,0.001155284970292672,548.57,0.63
2024-09-09T14:00:00.0,545.32,2024-09-10T20:00:00.0,552.0,Call,-1,0.0006968385535098657,548.57,0.38
2024-09-10T14:00:00.0,547.88,2024-09-11T20:00:00.0,540.0,Put,-1,0.0011133824925166095,554.22,0.61
2024-09-10T14:00:00.0,547.88,2024-09-11T20:00:00.0,555.0,Call,-1,0.0007300868803387603,554.22,0.4
2024-09-11T14:00:00.0,543.85,2024-09-12T20:00:00.0,536.0,Put,-1,0.0009929208421439735,558.71,0.54
2024-09-11T14:00:00.0,543.85,2024-09-12T20:00:00.0,551.0,Call,-1,0.0009193711501333088,558.71,-7.210000000000036
2024-09-12T14:00:00.0,553.583,2024-09-13T20:00:00.0,545.0,Put,-1,0.0010657841732856681,561.89,0.59
2024-09-12T14:00:00.0,553.583,2024-09-13T20:00:00.0,560.0,Call,-1,0.000867078649452747,561.89,-1.4099999999999864
2024-09-13T14:00:00.0,560.86,2024-09-13T20:00:00.0,556.0,Put,-1,0.000499233320258175,561.89,0.28
2024-09-13T14:00:00.0,560.86,2024-09-13T20:00:00.0,565.0,Call,-1,0.0002496166601290875,561.89,0.14
2024-09-16T14:00:00.0,562.71,2024-09-17T20:00:00.0,556.0,Put,-1,0.0008174725880115868,563.03,0.46
2024-09-16T14:00:00.0,562.71,2024-09-17T20:00:00.0,568.0,Call,-1,0.00046204972365872297,563.03,0.26
2024-09-17T14:00:00.0,564.41,2024-09-18T20:00:00.0,556.0,Put,-1,0.0012579507804610123,561.29,0.71
2024-09-17T14:00:00.0,564.41,2024-09-18T20:00:00.0,572.0,Call,-1,0.0008504455980581492,561.29,0.48
2024-09-18T14:00:00.0,563.0,2024-09-19T20:00:00.0,552.0,Put,-1,0.0012966252220248668,570.715,0.73
2024-09-18T14:00:00.0,563.0,2024-09-19T20:00:00.0,572.0,Call,-1,0.0010124333925399644,570.715,0.57
2024-09-19T14:00:00.0,569.75,2024-09-20T20:00:00.0,561.0,Put,-1,0.00121105748135147,568.07,0.69
2024-09-19T14:00:00.0,569.75,2024-09-20T20:00:00.0,575.0,Call,-1,0.0005967529618253621,568.07,0.34
2024-09-20T14:00:00.0,566.8,2024-09-20T20:00:00.0,562.0,Put,-1,0.0004940014114326042,568.07,0.2800000000000001
2024-09-20T14:00:00.0,566.8,2024-09-20T20:00:00.0,571.0,Call,-1,0.0003528581510232887,568.07,0.20000000000000004
2024-09-23T14:00:00.0,568.97,2024-09-24T20:00:00.0,564.0,Put,-1,0.0008436297168567762,571.09,0.48
2024-09-23T14:00:00.0,568.97,2024-09-24T20:00:00.0,573.0,Call,-1,0.00047454171573193664,571.09,0.27
2024-09-24T14:00:00.0,568.4599,2024-09-25T20:00:00.0,563.0,Put,-1,0.0004573761491355855,569.95,0.26
2024-09-24T14:00:00.0,568.4599,2024-09-25T20:00:00.0,573.0,Call,-1,0.00042219336843284816,569.95,0.24
2024-09-25T14:00:00.0,571.5,2024-09-26T20:00:00.0,567.0,Put,-1,0.000647419072615923,572.37,0.37
2024-09-25T14:00:00.0,571.5,2024-09-26T20:00:00.0,575.0,Call,-1,0.0005249343832020997,572.37,0.3
2024-09-26T14:00:00.0,573.73,2024-09-27T20:00:00.0,569.0,Put,-1,0.000592613250135081,571.32,0.34
2024-09-26T14:00:00.0,573.73,2024-09-27T20:00:00.0,578.0,Call,-1,0.00048803444128771376,571.32,0.28
2024-09-27T14:00:00.0,573.33,2024-09-27T20:00:00.0,570.0,Put,-1,0.00036628119930929827,571.32,0.21
2024-09-27T14:00:00.0,573.33,2024-09-27T20:00:00.0,576.0,Call,-1,0.00015697765684684212,571.32,0.09
2024-09-30T14:00:00.0,570.7375,2024-10-01T20:00:00.0,564.0,Put,-1,0.0008585382947502135,569.151,0.49
2024-09-30T14:00:00.0,570.7375,2024-10-01T20:00:00.0,576.0,Call,-1,0.000525635690663396,569.151,0.3
2024-10-01T14:00:00.0,569.42,2024-10-02T20:00:00.0,562.0,Put,-1,0.00098345685083067,568.82,0.56
2024-10-01T14:00:00.0,569.42,2024-10-02T20:00:00.0,576.0,Call,-1,0.0005795370728109304,568.82,0.32999999999999996
2024-10-02T14:00:00.0,567.17,2024-10-03T20:00:00.0,560.0,Put,-1,0.0010931466755999084,567.79,0.62
2024-10-02T14:00:00.0,567.17,2024-10-03T20:00:00.0,574.0,Call,-1,0.000581836133787048,567.79,0.33
2024-10-03T14:00:00.0,568.58,2024-10-04T20:00:00.0,560.0,Put,-1,0.001195961869921559,572.81,0.68
2024-10-03T14:00:00.0,568.58,2024-10-04T20:00:00.0,576.0,Call,-1,0.0008266207042104892,572.81,0.47
2024-10-04T14:00:00.0,570.09,2024-10-04T20:00:00.0,565.0,Put,-1,0.0007367257801399778,572.81,0.42
2024-10-04T14:00:00.0,570.09,2024-10-04T20:00:00.0,574.0,Call,-1,0.0005613148801066498,572.81,0.32
2024-10-07T14:00:00.0,571.04,2024-10-08T20:00:00.0,564.0,Put,-1,0.0008405715886803027,572.91,0.48
2024-10-07T14:00:00.0,571.04,2024-10-08T20:00:00.0,576.0,Call,-1,0.0005778929672177081,572.91,0.33
2024-10-08T14:00:00.0,571.2699,2024-10-09T20:00:00.0,565.0,Put,-1,0.0009102527544335874,576.92,0.52
2024-10-08T14:00:00.0,571.2699,2024-10-09T20:00:00.0,576.0,Call,-1,0.0004201166558924249,576.92,-0.6799999999999591
2024-10-09T14:00:00.0,573.68,2024-10-10T20:00:00.0,567.0,Put,-1,0.0009238599916329662,576.07,0.53
2024-10-09T14:00:00.0,573.68,2024-10-10T20:00:00.0,579.0,Call,-1,0.0006798215032770883,576.07,0.39
2024-10-10T14:00:00.0,575.92,2024-10-11T20:00:00.0,569.0,Put,-1,0.0007813585220169468,579.61,0.44999999999999996
2024-10-10T14:00:00.0,575.92,2024-10-11T20:00:00.0,581.0,Call,-1,0.0005729962494790944,579.61,0.33
2024-10-11T14:00:00.0,577.105,2024-10-11T20:00:00.0,573.0,Put,-1,0.00034655738557108325,579.61,0.2
2024-10-11T14:00:00.0,577.105,2024-10-11T20:00:00.0,580.0,Call,-1,0.0002425901698997583,579.61,0.14
2024-10-14T14:00:00.0,583.28,2024-10-15T20:00:00.0,578.0,Put,-1,0.0006171992867919353,579.87,0.36
2024-10-14T14:00:00.0,583.28,2024-10-15T20:00:00.0,587.0,Call,-1,0.0004628994650939515,579.87,0.27
2024-10-15T14:00:00.0,584.238,2024-10-16T20:00:00.0,579.0,Put,-1,0.0005819546143866027,582.13,0.34
2024-10-15T14:00:00.0,584.238,2024-10-16T20:00:00.0,590.0,Call,-1,0.0001882794340662538,582.13,0.11
2024-10-16T14:00:00.0,579.18,2024-10-17T20:00:00.0,574.0,Put,-1,0.0007769605304050555,582.53,0.45
2024-10-16T14:00:00.0,579.18,2024-10-17T20:00:00.0,584.0,Call,-1,0.0005525052660658173,582.53,0.32
2024-10-17T14:00:00.0,584.06,2024-10-18T20:00:00.0,578.0,Put,-1,0.0006506180871828237,584.54,0.38
2024-10-17T14:00:00.0,584.06,2024-10-18T20:00:00.0,589.0,Call,-1,0.0005992535013526008,584.54,0.35
2024-10-18T14:00:00.0,583.435,2024-10-18T20:00:00.0,580.0,Put,-1,0.00032565752825936055,584.54,0.19
2024-10-18T14:00:00.0,583.435,2024-10-18T20:00:00.0,586.0,Call,-1,0.0002399581787174236,584.54,0.14
2024-10-21T14:00:00.0,584.11,2024-10-22T20:00:00.0,580.0,Put,-1,0.0006505623940696102,583.08,0.38
2024-10-21T14:00:00.0,584.11,2024-10-22T20:00:00.0,588.0,Call,-1,0.00035952132303846877,583.08,0.21
2024-10-22T14:00:00.0,581.3157,2024-10-23T20:00:00.0,576.0,Put,-1,0.0006536895528539828,577.79,0.38
2024-10-22T14:00:00.0,581.3157,2024-10-23T20:00:00.0,586.0,Call,-1,0.00043005891635130444,577.79,0.24999999999999997
2024-10-23T14:00:00.0,581.09,2024-10-24T20:00:00.0,576.0,Put,-1,0.0005506892219793836,579.5,0.32
2024-10-23T14:00:00.0,581.09,2024-10-24T20:00:00.0,586.0,Call,-1,0.00039580787829768195,579.5,0.23
2024-10-24T14:00:00.0,579.38,2024-10-25T20:00:00.0,573.0,Put,-1,0.0007076530083882771,579.04,0.41
2024-10-24T14:00:00.0,579.38,2024-10-25T20:00:00.0,584.0,Call,-1,0.0006558735199696228,579.04,0.38000000000000006
2024-10-25T14:00:00.0,583.62,2024-10-25T20:00:00.0,580.0,Put,-1,0.00034268873582125355,579.04,-0.7600000000000364
2024-10-25T14:00:00.0,583.62,2024-10-25T20:00:00.0,586.0,Call,-1,0.00025701655186594015,579.04,0.15
2024-10-28T14:00:00.0,581.655,2024-10-29T20:00:00.0,576.0,Put,-1,0.0008940007392698421,582.03,0.52
2024-10-28T14:00:00.0,581.655,2024-10-29T20:00:00.0,586.0,Call,-1,0.0006533082325433461,582.03,0.38
2024-10-29T14:00:00.0,579.8,2024-10-30T20:00:00.0,573.0,Put,-1,0.000741635046567782,579.04,0.43
2024-10-29T14:00:00.0,579.8,2024-10-30T20:00:00.0,585.0,Call,-1,0.0006209037599172128,579.04,0.36
2024-10-30T14:00:00.0,581.89,2024-10-31T20:00:00.0,575.0,Put,-1,0.0009108250700304182,569.22,-5.2499999999999725
2024-10-30T14:00:00.0,581.89,2024-10-31T20:00:00.0,587.0,Call,-1,0.0007561566619120453,569.22,0.44
2024-10-31T14:00:00.0,573.51,2024-11-01T20:00:00.0,566.0,Put,-1,0.0010287527680424055,571.39,0.59
2024-10-31T14:00:00.0,573.51,2024-11-01T20:00:00.0,581.0,Call,-1,0.0009415703300727102,571.39,0.54
2024-11-01T14:00:00.0,573.09,2024-11-01T20:00:00.0,569.0,Put,-1,0.0004885794552339075,571.39,0.28
2024-11-01T14:00:00.0,573.09,2024-11-01T20:00:00.0,576.0,Call,-1,0.0004885794552339075,571.39,0.28
2024-11-04T15:00:00.0,571.28,2024-11-05T21:00:00.0,564.0,Put,-1,0.0007877048032488448,576.77,0.45
2024-11-04T15:00:00.0,571.28,2024-11-05T21:00:00.0,577.0,Call,-1,0.0006126592914157681,576.77,0.35
2024-11-05T15:00:00.0,574.0,2024-11-06T21:00:00.0,562.0,Put,-1,0.0018989547038327527,591.24,1.09
2024-11-05T15:00:00.0,574.0,2024-11-06T21:00:00.0,584.0,Call,-1,0.0012195121951219512,591.24,-6.540000000000009
2024-11-06T15:00:00.0,586.49,2024-11-07T21:00:00.0,578.0,Put,-1,0.0012446930041432932,595.5299,0.73
2024-11-06T15:00:00.0,586.49,2024-11-07T21:00:00.0,594.0,Call,-1,0.0007331753312076932,595.5299,-1.0998999999999979
2024-11-07T15:00:00.0,594.05,2024-11-08T21:00:00.0,587.0,Put,-1,0.0007743455938052353,598.3,0.46
2024-11-07T15:00:00.0,594.05,2024-11-08T21:00:00.0,600.0,Call,-1,0.0006396767948825857,598.3,0.38
2024-11-08T15:00:00.0,597.36,2024-11-08T21:00:00.0,594.0,Put,-1,0.0003013258336681398,598.3,0.18
2024-11-08T15:00:00.0,597.36,2024-11-08T21:00:00.0,600.0,Call,-1,0.0002343645372974421,598.3,0.14
2024-11-11T15:00:00.0,599.18,2024-11-12T21:00:00.0,594.0,Put,-1,0.0007176474515170734,597.06,0.43
2024-11-11T15:00:00.0,599.18,2024-11-12T21:00:00.0,603.0,Call,-1,0.000534063219733636,597.06,0.32
2024-11-12T15:00:00.0,598.97,2024-11-13T21:00:00.0,593.0,Put,-1,0.0005843364442292601,597.21,0.3499999999999999
2024-11-12T15:00:00.0,598.97,2024-11-13T21:00:00.0,604.0,Call,-1,0.00038399252049351384,597.21,0.22999999999999998
2024-11-13T15:00:00.0,596.58,2024-11-14T21:00:00.0,592.0,Put,-1,0.0006202018170237018,593.26,0.37
2024-11-13T15:00:00.0,596.58,2024-11-14T21:00:00.0,601.0,Call,-1,0.0005699151832109692,593.26,0.34
2024-11-14T15:00:00.0,596.13,2024-11-15T21:00:00.0,591.0,Put,-1,0.0007380940398906279,586.31,-4.250000000000054
2024-11-14T15:00:00.0,596.13,2024-11-15T21:00:00.0,601.0,Call,-1,0.0005703453944609398,586.31,0.34
2024-11-15T15:00:00.0,588.4,2024-11-15T21:00:00.0,585.0,Put,-1,0.000424881033310673,586.31,0.25
2024-11-15T15:00:00.0,588.4,2024-11-15T21:00:00.0,592.0,Call,-1,0.00033990482664853844,586.31,0.2
2024-11-18T15:00:00.0,585.75,2024-11-19T21:00:00.0,580.0,Put,-1,0.0006999573196756295,590.68,0.41
2024-11-18T15:00:00.0,585.75,2024-11-19T21:00:00.0,591.0,Call,-1,0.0004268032437046522,590.68,0.25
2024-11-19T15:00:00.0,584.645,2024-11-20T21:00:00.0,577.0,Put,-1,0.001077576991165579,590.69,0.63
2024-11-19T15:00:00.0,584.645,2024-11-20T21:00:00.0,592.0,Call,-1,0.000889428627628732,590.69,0.52
2024-11-20T15:00:00.0,587.9399,2024-11-21T21:00:00.0,580.0,Put,-1,0.001071538094284807,593.68,0.63
2024-11-20T15:00:00.0,587.9399,2024-11-21T21:00:00.0,595.0,Call,-1,0.0007823928942397004,593.68,0.46
2024-11-21T15:00:00.0,589.33,2024-11-22T21:00:00.0,582.0,Put,-1,0.0008484210883545721,595.8397,0.5
2024-11-21T15:00:00.0,589.33,2024-11-22T21:00:00.0,596.0,Call,-1,0.0008653895101216635,595.8397,0.51
2024-11-22T15:00:00.0,595.465,2024-11-22T21:00:00.0,591.0,Put,-1,0.00038625276044771734,595.8397,0.23
2024-11-22T15:00:00.0,595.465,2024-11-22T21:00:00.0,599.0,Call,-1,0.00025190397420503304,595.8397,0.15
2024-11-25T15:00:00.0,598.97,2024-11-26T21:00:00.0,594.0,Put,-1,0.0005676411172512814,600.96,0.34
2024-11-25T15:00:00.0,598.97,2024-11-26T21:00:00.0,603.0,Call,-1,0.0004674691553834082,600.96,0.28
2024-11-26T15:00:00.0,598.76,2024-11-27T21:00:00.0,594.0,Put,-1,0.00045093192598035946,598.82,0.27
2024-11-26T15:00:00.0,598.76,2024-11-27T21:00:00.0,603.0,Call,-1,0.0003173224664306233,598.82,0.18999999999999997
2024-11-27T15:00:00.0,600.19,2024-11-27T21:00:00.0,597.0,Put,-1,0.00028324363951415384,598.82,0.17
2024-11-27T15:00:00.0,600.19,2024-11-27T21:00:00.0,603.0,Call,-1,0.0001832752961562172,598.82,0.11000000000000001
2024-11-29T15:00:00.0,600.83,2024-11-29T21:00:00.0,599.0,Put,-1,0.00031622921625085296,602.78,0.19
2024-11-29T15:00:00.0,600.83,2024-11-29T21:00:00.0,603.0,Call,-1,9.986185776342725e-5,602.78,0.06
2024-12-02T15:00:00.0,603.15,2024-12-03T21:00:00.0,599.0,Put,-1,0.0005968664511315593,603.92,0.36
2024-12-02T15:00:00.0,603.15,2024-12-03T21:00:00.0,607.0,Call,-1,0.0002818536019232364,603.92,0.17
2024-12-03T15:00:00.0,603.44,2024-12-04T21:00:00.0,599.0,Put,-1,0.0005302929868752485,607.37,0.32
2024-12-03T15:00:00.0,603.44,2024-12-04T21:00:00.0,607.0,Call,-1,0.0003811480843165849,607.37,-0.14000000000000454
2024-12-04T15:00:00.0,605.5399,2024-12-05T21:00:00.0,602.0,Put,-1,0.0005779965944440655,606.41,0.35
2024-12-04T15:00:00.0,605.5399,2024-12-05T21:00:00.0,609.0,Call,-1,0.0002642270146030014,606.41,0.16
2024-12-05T15:00:00.0,607.87,2024-12-06T21:00:00.0,603.0,Put,-1,0.0004935265764061395,607.94,0.30000000000000004
2024-12-05T15:00:00.0,607.87,2024-12-06T21:00:00.0,612.0,Call,-1,0.00037837037524470694,607.94,0.23
2024-12-06T15:00:00.0,608.77,2024-12-06T21:00:00.0,606.0,Put,-1,0.0002463984756147642,607.94,0.15
2024-12-06T15:00:00.0,608.77,2024-12-06T21:00:00.0,611.0,Call,-1,0.00013141252032787423,607.94,0.08
2024-12-09T15:00:00.0,607.43,2024-12-10T21:00:00.0,604.0,Put,-1,0.00042803285975338726,602.92,-0.8200000000000409
2024-12-09T15:00:00.0,607.43,2024-12-10T21:00:00.0,610.0,Call,-1,0.00042803285975338726,602.92,0.26
2024-12-10T15:00:00.0,604.95,2024-12-11T21:00:00.0,601.0,Put,-1,0.0005785602115877344,607.24,0.35
2024-12-10T15:00:00.0,604.95,2024-12-11T21:00:00.0,609.0,Call,-1,0.0004297875857508885,607.24,0.26
2024-12-11T15:00:00.0,606.5,2024-12-12T21:00:00.0,603.0,Put,-1,0.0005770816158285243,604.32,0.35
2024-12-11T15:00:00.0,606.5,2024-12-12T21:00:00.0,610.0,Call,-1,0.0002967848309975268,604.32,0.18
2024-12-12T15:00:00.0,606.02,2024-12-13T21:00:00.0,602.0,Put,-1,0.00044552985049998355,604.08,0.27
2024-12-12T15:00:00.0,606.02,2024-12-13T21:00:00.0,610.0,Call,-1,0.0002805187947592489,604.08,0.17
2024-12-13T15:00:00.0,605.98,2024-12-13T21:00:00.0,603.0,Put,-1,0.00016502194791907324,604.08,0.1
2024-12-13T15:00:00.0,605.98,2024-12-13T21:00:00.0,608.0,Call,-1,0.0002640351166705172,604.08,0.16
