Epoch,TrainLoss,ValLoss,TrainDeltaLoss,TrainSizeLoss
44,0.14619455639368448,0.20299050211906433,0.08258766451707253,0.06089083647403198
45,0.14232323299615812,0.20718543231487274,0.08308414895183001,0.05928236838334646
46,0.1341627259285022,0.2018454670906067,0.0837241587921595,0.056380523153795645
47,0.1369718651358898,0.20407730340957642,0.08298254385590553,0.06300393690187962
48,0.13875845877023843,0.2078475058078766,0.08487055823206902,0.06658240465017465
49,0.1421478849190932,0.2060050666332245,0.08252771838735311,0.04401554592335836
50,0.14023316173981398,0.20346060395240784,0.08215669246438222,0.049899093161981836
51,0.13878212907375434,0.20133300125598907,0.08244207959908706,0.05413772929937412
52,0.13365789082569954,0.200058251619339,0.08190284163141862,0.05312368725068294
53,0.13026358703008065,0.20306602120399475,0.0817957789852069,0.05257680288587625
54,0.14047167622126067,0.20609818398952484,0.08202355498304734,0.04823960134616265
55,0.1298640836507846,0.2063426524400711,0.08248074343189216,0.052172403782606125
56,0.13243852727688277,0.20463192462921143,0.08265794527072173,0.05006667582365947
57,0.13060621076669449,0.20087791979312897,0.0822149083400384,0.05051459668156428
58,0.12631674664906967,0.19953161478042603,0.08153628605680588,0.04869511924110926
59,0.12181706439990264,0.198984295129776,0.08166495882547818,0.046310752940674625
60,0.1257098687764926,0.19979345798492432,0.08106538529197375,0.045013658750133634
61,0.1297471108726966,0.2013302743434906,0.08046138391662867,0.04695613814804416
62,0.1381407080170436,0.20118826627731323,0.08104514454801877,0.047332135745539114
63,0.1266275785672359,0.20404194295406342,0.0818855593410822,0.03933661543310453
64,0.11856216841783279,0.20275992155075073,0.08127171918749809,0.04198737315929089
65,0.13054939416738656,0.2033875286579132,0.08059048662200952,0.03826238077659255
66,0.12965161009476736,0.2043699026107788,0.08059834459653267,0.049953315836878925
67,0.11671294883275643,0.20093464851379395,0.08034368738149986,0.03951738956264961
68,0.12204564343660305,0.20163080096244812,0.08052182455475514,0.044020618383701034
69,0.11966926298844509,0.20152810215950012,0.08016813651491435,0.03695914493157314
70,0.1268844065757898,0.19773828983306885,0.08083802538040356,0.039196364915905856
71,0.11796593990845558,0.1974058747291565,0.08002375037624286,0.04018874239558593
72,0.12007333414676861,0.19649571180343628,0.08071952914962402,0.04098178976430343
73,0.12054984252422284,0.19687283039093018,0.08022195349136989,0.03835063609175193
74,0.1168613015459134,0.1980704963207245,0.08015751886444214,0.03701956814919145
75,0.11284408947596183,0.19946135580539703,0.0800598940024009,0.03423163162257809
76,0.11416805535554886,0.19815468788146973,0.07923840435269551,0.02792745494307616
77,0.1135612027003215,0.19837349653244019,0.07843257983525594,0.033731213914087184
78,0.1154484660961689,0.1973978877067566,0.07872573582407756,0.03832012997605862
79,0.11459097399925575,0.19669975340366364,0.07913959293793409,0.0356837782340172
80,0.11835443878020996,0.19929689168930054,0.07920316797800553,0.03639329602129948
81,0.11284505193814254,0.19959278404712677,0.07910211116839679,0.03420205154002477
82,0.11066428266274624,0.19885198771953583,0.07949974406988193,0.0341641755344776
83,0.11015887539356183,0.20032092928886414,0.0791175070290382,0.032525646165968515
84,0.11941841302009729,0.1984993815422058,0.07810303119894786,0.0361109694513755
85,0.11264837752932157,0.200839102268219,0.07847765556130654,0.030056065139480125
86,0.11001494030157725,0.19872985780239105,0.07953277048774254,0.04059783906604235
87,0.1107533960006176,0.2001769244670868,0.0788513839435883,0.03246761946819532
